run_index,year,lca_ssp_scenario,impact,impact_unit,value,s_p,r_c
2,2025,,ODP,kg CFC-11-eq,83680.57035370963,Paper,FR
2,2026,SSP2,ODP,kg CFC-11-eq,88383.94867696907,Paper,FR
2,2027,SSP2,ODP,kg CFC-11-eq,86421.53641262722,Paper,FR
2,2028,SSP2,ODP,kg CFC-11-eq,84440.76384590041,Paper,FR
2,2029,SSP2,ODP,kg CFC-11-eq,82450.03670514682,Paper,FR
2,2030,SSP2,ODP,kg CFC-11-eq,80456.66576155271,Paper,FR
2,2019,,PM,Disease incidence,120.26705120776968,Paper,FR
2,2020,,PM,Disease incidence,110.98237262087773,Paper,FR
2,2021,,PM,Disease incidence,124.93538633162404,Paper,FR
2,2022,,PM,Disease incidence,123.52693781945229,Paper,FR
2,2023,,PM,Disease incidence,116.8399858174,Paper,FR
2,2024,,PM,Disease incidence,112.2472587106488,Paper,FR
2,2025,,PM,Disease incidence,80.10978534789271,Paper,FR
2,2026,SSP2,PM,Disease incidence,84.61246292637485,Paper,FR
2,2027,SSP2,PM,Disease incidence,82.73378996088245,Paper,FR
2,2028,SSP2,PM,Disease incidence,80.83754015674324,Paper,FR
2,2029,SSP2,PM,Disease incidence,78.93176055631866,Paper,FR
2,2030,SSP2,PM,Disease incidence,77.02344996838812,Paper,FR
2,2019,,IR,kBq U-235-eq,122830883694.75702,Paper,FR
2,2020,,IR,kBq U-235-eq,113348275913.18326,Paper,FR
2,2021,,IR,kBq U-235-eq,127598737590.63155,Paper,FR
2,2022,,IR,kBq U-235-eq,126160264013.27783,Paper,FR
2,2023,,IR,kBq U-235-eq,119330760708.8562,Paper,FR
2,2024,,IR,kBq U-235-eq,114640126628.89905,Paper,FR
2,2025,,IR,kBq U-235-eq,81817552089.80515,Paper,FR
2,2026,SSP2,IR,kBq U-235-eq,86416216981.00687,Paper,FR
2,2027,SSP2,IR,kBq U-235-eq,84497494785.62994,Paper,FR
2,2028,SSP2,IR,kBq U-235-eq,82560821051.55754,Paper,FR
2,2029,SSP2,IR,kBq U-235-eq,80614414366.62778,Paper,FR
2,2030,SSP2,IR,kBq U-235-eq,78665422739.03204,Paper,FR
2,2019,,POF,kg NMVOC-eq,94861802.01853152,Paper,FR
2,2020,,POF,kg NMVOC-eq,87538421.81530471,Paper,FR
2,2021,,POF,kg NMVOC-eq,98543996.5832771,Paper,FR
2,2022,,POF,kg NMVOC-eq,97433069.17154473,Paper,FR
2,2023,,POF,kg NMVOC-eq,92158670.98387946,Paper,FR
2,2024,,POF,kg NMVOC-eq,88536112.9752598,Paper,FR
2,2025,,POF,kg NMVOC-eq,63187369.450760335,Paper,FR
2,2026,SSP2,POF,kg NMVOC-eq,66738900.021384805,Paper,FR
2,2027,SSP2,POF,kg NMVOC-eq,65257078.51565728,Paper,FR
2,2028,SSP2,POF,kg NMVOC-eq,63761393.108128875,Paper,FR
2,2029,SSP2,POF,kg NMVOC-eq,62258190.98143739,Paper,FR
2,2030,SSP2,POF,kg NMVOC-eq,60752992.513825506,Paper,FR
2,2019,,AC,mol H+ eq,233075680.63521257,Paper,FR
2,2020,,AC,mol H+ eq,215082117.48232117,Paper,FR
2,2021,,AC,mol H+ eq,242122841.72795358,Paper,FR
2,2022,,AC,mol H+ eq,239393290.34777576,Paper,FR
2,2023,,AC,mol H+ eq,226434081.04147288,Paper,FR
2,2024,,AC,mol H+ eq,217533447.11366045,Paper,FR
2,2025,,AC,mol H+ eq,155251521.99204013,Paper,FR
2,2026,SSP2,AC,mol H+ eq,163977641.3301838,Paper,FR
2,2027,SSP2,AC,mol H+ eq,160336802.2497722,Paper,FR
2,2028,SSP2,AC,mol H+ eq,156661899.52857217,Paper,FR
2,2029,SSP2,AC,mol H+ eq,152968528.20991987,Paper,FR
2,2030,SSP2,AC,mol H+ eq,149270251.87672114,Paper,FR
2,2019,,TEU,mol N-eq,1424092408.6811488,Paper,FR
2,2020,,TEU,mol N-eq,1314151737.8169823,Paper,FR
2,2021,,TEU,mol N-eq,1479370562.9577963,Paper,FR
2,2022,,TEU,mol N-eq,1462693004.02491,Paper,FR
2,2023,,TEU,mol N-eq,1383512235.1633992,Paper,FR
2,2024,,TEU,mol N-eq,1329129361.8644652,Paper,FR
2,2025,,TEU,mol N-eq,948586799.3713652,Paper,FR
2,2026,SSP2,TEU,mol N-eq,1001903388.527423,Paper,FR
2,2027,SSP2,TEU,mol N-eq,979657861.746108,Paper,FR
2,2028,SSP2,TEU,mol N-eq,957204206.119576,Paper,FR
2,2029,SSP2,TEU,mol N-eq,934637707.3626105,Paper,FR
2,2030,SSP2,TEU,mol N-eq,912041238.9667662,Paper,FR
2,2019,,FEU,kg P-eq,1354169.704490585,Paper,FR
2,2020,,FEU,kg P-eq,1249627.102572286,Paper,FR
2,2021,,FEU,kg P-eq,1406733.7104394103,Paper,FR
2,2022,,FEU,kg P-eq,1390875.0169205773,Paper,FR
2,2023,,FEU,kg P-eq,1315582.0108509574,Paper,FR
2,2024,,FEU,kg P-eq,1263869.3277303672,Paper,FR
2,2025,,FEU,kg P-eq,902011.3427737532,Paper,FR
2,2026,SSP2,FEU,kg P-eq,952710.0961283679,Paper,FR
2,2027,SSP2,FEU,kg P-eq,931556.8210711764,Paper,FR
2,2028,SSP2,FEU,kg P-eq,910205.6362610044,Paper,FR
2,2029,SSP2,FEU,kg P-eq,888747.1488996345,Paper,FR
2,2030,SSP2,FEU,kg P-eq,867260.1634037499,Paper,FR
2,2019,,MEU,kg N-eq,46848211.80767772,Paper,FR
2,2020,,MEU,kg N-eq,43231505.61394656,Paper,FR
2,2021,,MEU,kg N-eq,48666691.18731867,Paper,FR
2,2022,,MEU,kg N-eq,48118051.359902926,Paper,FR
2,2023,,MEU,kg N-eq,45513250.28933605,Paper,FR
2,2024,,MEU,kg N-eq,43724222.86984575,Paper,FR
2,2025,,MEU,kg N-eq,31205555.92040007,Paper,FR
2,2026,SSP2,MEU,kg N-eq,32959505.907366943,Paper,FR
2,2027,SSP2,MEU,kg N-eq,32227697.25220421,Paper,FR
2,2028,SSP2,MEU,kg N-eq,31489041.805243008,Paper,FR
2,2029,SSP2,MEU,kg N-eq,30746674.170193896,Paper,FR
2,2030,SSP2,MEU,kg N-eq,30003320.62722095,Paper,FR
2,2019,,ECOTOX,CTUe,30532914163.212845,Paper,FR
2,2020,,ECOTOX,CTUe,28175757390.184074,Paper,FR
2,2021,,ECOTOX,CTUe,31718092266.36192,Paper,FR
2,2022,,ECOTOX,CTUe,31360521035.558624,Paper,FR
2,2023,,ECOTOX,CTUe,29662864616.432945,Paper,FR
2,2024,,ECOTOX,CTUe,28496881571.88952,Paper,FR
2,2025,,ECOTOX,CTUe,20337949380.957256,Paper,FR
2,2026,SSP2,ECOTOX,CTUe,21481071014.254078,Paper,FR
2,2027,SSP2,ECOTOX,CTUe,21004121094.720158,Paper,FR
2,2028,SSP2,ECOTOX,CTUe,20522708838.242954,Paper,FR
2,2029,SSP2,ECOTOX,CTUe,20038877195.499504,Paper,FR
2,2030,SSP2,ECOTOX,CTUe,19554402995.85047,Paper,FR
2,2019,,HTOX_nc,CTUh,955.6102906043715,Paper,FR
2,2020,,HTOX_nc,CTUh,881.8366816775168,Paper,FR
2,2021,,HTOX_nc,CTUh,992.7036510846096,Paper,FR
2,2022,,HTOX_nc,CTUh,981.5124904258806,Paper,FR
2,2023,,HTOX_nc,CTUh,928.3797322700387,Paper,FR
2,2024,,HTOX_nc,CTUh,891.8871331660079,Paper,FR
2,2025,,HTOX_nc,CTUh,636.5312401673646,Paper,FR
2,2026,SSP2,HTOX_nc,CTUh,672.3083294537536,Paper,FR
2,2027,SSP2,HTOX_nc,CTUh,657.380889224066,Paper,FR
2,2028,SSP2,HTOX_nc,CTUh,642.3137880671459,Paper,FR
2,2029,SSP2,HTOX_nc,CTUh,627.1709656606715,Paper,FR
2,2030,SSP2,HTOX_nc,CTUh,612.0080326945567,Paper,FR
2,2019,,HTOX_c,CTUh,224.2188047710745,Paper,FR
2,2020,,HTOX_c,CTUh,206.90899701799296,Paper,FR
2,2021,,HTOX_c,CTUh,232.92217374229133,Paper,FR
2,2022,,HTOX_c,CTUh,230.29634531456028,Paper,FR
2,2023,,HTOX_c,CTUh,217.8295859618969,Paper,FR
2,2024,,HTOX_c,CTUh,209.26717612334136,Paper,FR
2,2025,,HTOX_c,CTUh,149.3519641563426,Paper,FR
2,2026,SSP2,HTOX_c,CTUh,157.74649095963682,Paper,FR
2,2027,SSP2,HTOX_c,CTUh,154.24400376428085,Paper,FR
2,2028,SSP2,HTOX_c,CTUh,150.70874734648643,Paper,FR
2,2029,SSP2,HTOX_c,CTUh,147.15572413794294,Paper,FR
2,2030,SSP2,HTOX_c,CTUh,143.59798230540574,Paper,FR
2,2019,,LU,Pt,927641208928.146,Paper,FR
2,2020,,LU,Pt,856026827579.6382,Paper,FR
2,2021,,LU,Pt,963648910077.2552,Paper,FR
2,2022,,LU,Pt,952785295584.1476,Paper,FR
2,2023,,LU,Pt,901207642545.062,Paper,FR
2,2024,,LU,Pt,865783119512.3685,Paper,FR
2,2025,,LU,Pt,617901057528.3197,Paper,FR
2,2026,SSP2,LU,Pt,652631012494.1316,Paper,FR
2,2027,SSP2,LU,Pt,638140472954.0934,Paper,FR
2,2028,SSP2,LU,Pt,623514360123.7173,Paper,FR
2,2029,SSP2,LU,Pt,608814742275.4812,Paper,FR
2,2030,SSP2,LU,Pt,594095602469.3502,Paper,FR
2,2019,,WU,m3 water-eq,42419773875.60869,Paper,FR
2,2020,,WU,m3 water-eq,39144945381.782455,Paper,FR
2,2021,,WU,m3 water-eq,44066357194.48755,Paper,FR
2,2022,,WU,m3 water-eq,43569578843.29519,Paper,FR
2,2023,,WU,m3 water-eq,41211002749.548065,Paper,FR
2,2024,,WU,m3 water-eq,39591087374.6862,Paper,FR
2,2025,,WU,m3 water-eq,28255777002.551304,Paper,FR
2,2026,SSP2,WU,m3 water-eq,29843930722.093452,Paper,FR
2,2027,SSP2,WU,m3 water-eq,29181298009.458538,Paper,FR
2,2028,SSP2,WU,m3 water-eq,28512465714.200134,Paper,FR
2,2029,SSP2,WU,m3 water-eq,27840272134.205418,Paper,FR
2,2030,SSP2,WU,m3 water-eq,27167185841.56325,Paper,FR
2,2019,,FRD,MJ,52208952462.28761,Paper,FR
2,2020,,FRD,MJ,48178394316.03994,Paper,FR
2,2021,,FRD,MJ,54235516547.0616,Paper,FR
2,2022,,FRD,MJ,53624097037.90177,Paper,FR
2,2023,,FRD,MJ,50721234153.289925,Paper,FR
2,2024,,FRD,MJ,48727492153.45994,Paper,FR
2,2025,,FRD,MJ,34776340926.21699,Paper,FR
2,2026,SSP2,FRD,MJ,36730991657.961174,Paper,FR
2,2027,SSP2,FRD,MJ,35915443703.948975,Paper,FR
2,2028,SSP2,FRD,MJ,35092265494.40017,Paper,FR
2,2029,SSP2,FRD,MJ,34264950319.022053,Paper,FR
2,2030,SSP2,FRD,MJ,33436536420.38554,Paper,FR
2,2019,,MRD,kg Sb-eq,51043.574059111554,Paper,FR
2,2020,,MRD,kg Sb-eq,47102.98372862834,Paper,FR
2,2021,,MRD,kg Sb-eq,53024.90233842184,Paper,FR
2,2022,,MRD,kg Sb-eq,52427.13058616289,Paper,FR
2,2023,,MRD,kg Sb-eq,49589.06374808256,Paper,FR
2,2024,,MRD,kg Sb-eq,47639.82491789164,Paper,FR
2,2025,,MRD,kg Sb-eq,34000.08331625679,Paper,FR
2,2026,SSP2,MRD,kg Sb-eq,35911.10345131025,Paper,FR
2,2027,SSP2,MRD,kg Sb-eq,35113.75969270011,Paper,FR
2,2028,SSP2,MRD,kg Sb-eq,34308.95599675731,Paper,FR
2,2029,SSP2,MRD,kg Sb-eq,33500.10767797245,Paper,FR
2,2030,SSP2,MRD,kg Sb-eq,32690.185161001933,Paper,FR
3,2019,,GWP_100,kg CO2-eq,1645045929.692307,Paper,FR
3,2020,,GWP_100,kg CO2-eq,1518047532.6709852,Paper,FR
3,2021,,GWP_100,kg CO2-eq,1708900706.3482106,Paper,FR
3,2022,,GWP_100,kg CO2-eq,1689635558.7549047,Paper,FR
3,2023,,GWP_100,kg CO2-eq,1598169583.1401865,Paper,FR
3,2024,,GWP_100,kg CO2-eq,1535348993.8160467,Paper,FR
3,2025,,GWP_100,kg CO2-eq,1095763760.6613371,Paper,FR
3,2026,SSP2,GWP_100,kg CO2-eq,1157352627.67698,Paper,FR
3,2027,SSP2,GWP_100,kg CO2-eq,1131655620.191803,Paper,FR
3,2028,SSP2,GWP_100,kg CO2-eq,1105718191.855009,Paper,FR
3,2029,SSP2,GWP_100,kg CO2-eq,1079650412.3336422,Paper,FR
3,2030,SSP2,GWP_100,kg CO2-eq,1053548013.2664146,Paper,FR
3,2019,,ODP,kg CFC-11-eq,130202.6073574381,Paper,FR
3,2020,,ODP,kg CFC-11-eq,120150.89869451705,Paper,FR
3,2021,,ODP,kg CFC-11-eq,135256.60509863222,Paper,FR
3,2022,,ODP,kg CFC-11-eq,133731.80119954384,Paper,FR
3,2023,,ODP,kg CFC-11-eq,126492.42368760066,Paper,FR
3,2024,,ODP,kg CFC-11-eq,121520.28012729062,Paper,FR
3,2025,,ODP,kg CFC-11-eq,86727.85124764474,Paper,FR
3,2026,SSP2,ODP,kg CFC-11-eq,91602.50606723821,Paper,FR
3,2027,SSP2,ODP,kg CFC-11-eq,89568.63131914564,Paper,FR
3,2028,SSP2,ODP,kg CFC-11-eq,87515.72766664463,Paper,FR
3,2029,SSP2,ODP,kg CFC-11-eq,85452.5069380078,Paper,FR
3,2030,SSP2,ODP,kg CFC-11-eq,83386.5461307779,Paper,FR
3,2019,,PM,Disease incidence,124.64665194144352,Paper,FR
3,2020,,PM,Disease incidence,115.02386591163413,Paper,FR
3,2021,,PM,Disease incidence,129.48498744136222,Paper,FR
3,2022,,PM,Disease incidence,128.0252493858342,Paper,FR
3,2023,,PM,Disease incidence,121.0947877974062,Paper,FR
3,2024,,PM,Disease incidence,116.33481362835244,Paper,FR
3,2025,,PM,Disease incidence,83.02703384746695,Paper,FR
3,2026,SSP2,PM,Disease incidence,87.69367927772711,Paper,FR
3,2027,SSP2,PM,Disease incidence,85.74659324801327,Paper,FR
3,2028,SSP2,PM,Disease incidence,83.78129030795664,Paper,FR
3,2029,SSP2,PM,Disease incidence,81.8061105380557,Paper,FR
3,2030,SSP2,PM,Disease incidence,79.82830761313802,Paper,FR
3,2019,,IR,kBq U-235-eq,127303848009.96266,Paper,FR
3,2020,,IR,kBq U-235-eq,117475925068.66508,Paper,FR
3,2021,,IR,kBq U-235-eq,132245326320.92613,Paper,FR
3,2022,,IR,kBq U-235-eq,130754469818.47794,Paper,FR
3,2023,,IR,kBq U-235-eq,123676265831.84703,Paper,FR
3,2024,,IR,kBq U-235-eq,118814819345.23592,Paper,FR
3,2025,,IR,kBq U-235-eq,84796989995.37807,Paper,FR
3,2026,SSP2,IR,kBq U-235-eq,89563118177.0585,Paper,FR
3,2027,SSP2,IR,kBq U-235-eq,87574524499.42441,Paper,FR
3,2028,SSP2,IR,kBq U-235-eq,85567325566.4596,Paper,FR
3,2029,SSP2,IR,kBq U-235-eq,83550039251.07628,Paper,FR
3,2030,SSP2,IR,kBq U-235-eq,81530073860.70493,Paper,FR
3,2019,,POF,kg NMVOC-eq,98316254.53520836,Paper,FR
3,2020,,POF,kg NMVOC-eq,90726188.81014553,Paper,FR
3,2021,,POF,kg NMVOC-eq,102132538.54386516,Paper,FR
3,2022,,POF,kg NMVOC-eq,100981156.00781883,Paper,FR
3,2023,,POF,kg NMVOC-eq,95514687.27431071,Paper,FR
3,2024,,POF,kg NMVOC-eq,91760211.52468884,Paper,FR
3,2025,,POF,kg NMVOC-eq,65488377.47271133,Paper,FR
3,2026,SSP2,POF,kg NMVOC-eq,69169239.2752615,Paper,FR
3,2027,SSP2,POF,kg NMVOC-eq,67633456.30221201,Paper,FR
3,2028,SSP2,POF,kg NMVOC-eq,66083304.564609215,Paper,FR
3,2029,SSP2,POF,kg NMVOC-eq,64525362.38176099,Paper,FR
3,2030,SSP2,POF,kg NMVOC-eq,62965351.15997515,Paper,FR
3,2019,,AC,mol H+ eq,241563278.9562859,Paper,FR
3,2020,,AC,mol H+ eq,222914468.82099637,Paper,FR
3,2021,,AC,mol H+ eq,250939898.14217484,Paper,FR
3,2022,,AC,mol H+ eq,248110948.42215928,Paper,FR
3,2023,,AC,mol H+ eq,234679821.3128027,Paper,FR
3,2024,,AC,mol H+ eq,225455065.17122564,Paper,FR
3,2025,,AC,mol H+ eq,160905104.3555561,Paper,FR
3,2026,SSP2,AC,mol H+ eq,169948990.84830835,Paper,FR
3,2027,SSP2,AC,mol H+ eq,166175568.31010324,Paper,FR
3,2028,SSP2,AC,mol H+ eq,162366841.68208653,Paper,FR
3,2029,SSP2,AC,mol H+ eq,158538973.91096067,Paper,FR
3,2030,SSP2,AC,mol H+ eq,154706022.50608146,Paper,FR
3,2019,,TEU,mol N-eq,1475951634.4229069,Paper,FR
3,2020,,TEU,mol N-eq,1362007404.4962878,Paper,FR
3,2021,,TEU,mol N-eq,1533242777.648688,Paper,FR
3,2022,,TEU,mol N-eq,1515957894.8593931,Paper,FR
3,2023,,TEU,mol N-eq,1433893708.2212245,Paper,FR
3,2024,,TEU,mol N-eq,1377530448.1961887,Paper,FR
3,2025,,TEU,mol N-eq,983130187.6124477,Paper,FR
3,2026,SSP2,TEU,mol N-eq,1038388334.0831641,Paper,FR
3,2027,SSP2,TEU,mol N-eq,1015332722.3747307,Paper,FR
3,2028,SSP2,TEU,mol N-eq,992061402.6775486,Paper,FR
3,2029,SSP2,TEU,mol N-eq,968673130.5959697,Paper,FR
3,2030,SSP2,TEU,mol N-eq,945253797.5121577,Paper,FR
3,2019,,FEU,kg P-eq,1403482.650736021,Paper,FR
3,2020,,FEU,kg P-eq,1295133.0638499889,Paper,FR
3,2021,,FEU,kg P-eq,1457960.8082060358,Paper,FR
3,2022,,FEU,kg P-eq,1441524.6103327454,Paper,FR
3,2023,,FEU,kg P-eq,1363489.7618273837,Paper,FR
3,2024,,FEU,kg P-eq,1309893.928644821,Paper,FR
3,2025,,FEU,kg P-eq,934858.656305781,Paper,FR
3,2026,SSP2,FEU,kg P-eq,987403.6368286716,Paper,FR
3,2027,SSP2,FEU,kg P-eq,965480.0518816997,Paper,FR
3,2028,SSP2,FEU,kg P-eq,943351.3501729227,Paper,FR
3,2029,SSP2,FEU,kg P-eq,921111.4384226815,Paper,FR
3,2030,SSP2,FEU,kg P-eq,898841.9907603333,Paper,FR
3,2019,,MEU,kg N-eq,48554219.07021347,Paper,FR
3,2020,,MEU,kg N-eq,44805808.23302027,Paper,FR
3,2021,,MEU,kg N-eq,50438919.52657714,Paper,FR
3,2022,,MEU,kg N-eq,49870300.632854015,Paper,FR
3,2023,,MEU,kg N-eq,47170644.08387335,Paper,FR
3,2024,,MEU,kg N-eq,45316468.09941635,Paper,FR
3,2025,,MEU,kg N-eq,32341925.975466777,Paper,FR
3,2026,SSP2,MEU,kg N-eq,34159747.16050998,Paper,FR
3,2027,SSP2,MEU,kg N-eq,33401289.23033075,Paper,FR
3,2028,SSP2,MEU,kg N-eq,32635735.17809939,Paper,FR
3,2029,SSP2,MEU,kg N-eq,31866333.756103095,Paper,FR
3,2030,SSP2,MEU,kg N-eq,31095910.523722373,Paper,FR
3,2019,,ECOTOX,CTUe,31644789543.273453,Paper,FR
3,2020,,ECOTOX,CTUe,29201795415.550526,Paper,FR
3,2021,,ECOTOX,CTUe,32873126656.6249,Paper,FR
3,2022,,ECOTOX,CTUe,32502534243.302868,Paper,FR
3,2023,,ECOTOX,CTUe,30743056591.977154,Paper,FR
3,2024,,ECOTOX,CTUe,29534613537.43056,Paper,FR
3,2025,,ECOTOX,CTUe,21078568670.57785,Paper,FR
3,2026,SSP2,ECOTOX,CTUe,22263317801.128395,Paper,FR
3,2027,SSP2,ECOTOX,CTUe,21768999448.623524,Paper,FR
3,2028,SSP2,ECOTOX,CTUe,21270056260.353333,Paper,FR
3,2029,SSP2,ECOTOX,CTUe,20768605582.33585,Paper,FR
3,2030,SSP2,ECOTOX,CTUe,20266488948.29667,Paper,FR
3,2019,,HTOX_nc,CTUh,990.4094437207722,Paper,FR
3,2020,,HTOX_nc,CTUh,913.9493221660852,Paper,FR
3,2021,,HTOX_nc,CTUh,1028.8535823829168,Paper,FR
3,2022,,HTOX_nc,CTUh,1017.254888530853,Paper,FR
3,2023,,HTOX_nc,CTUh,962.1872673824911,Paper,FR
3,2024,,HTOX_nc,CTUh,924.3657672020252,Paper,FR
3,2025,,HTOX_nc,CTUh,659.71092785778,Paper,FR
3,2026,SSP2,HTOX_nc,CTUh,696.7908624780642,Paper,FR
3,2027,SSP2,HTOX_nc,CTUh,681.3198300714232,Paper,FR
3,2028,SSP2,HTOX_nc,CTUh,665.7040508965547,Paper,FR
3,2029,SSP2,HTOX_nc,CTUh,650.0097930349388,Paper,FR
3,2030,SSP2,HTOX_nc,CTUh,634.2946922749339,Paper,FR
3,2019,,HTOX_c,CTUh,232.38387435594703,Paper,FR
3,2020,,HTOX_c,CTUh,214.4437190057985,Paper,FR
3,2021,,HTOX_c,CTUh,241.4041820127722,Paper,FR
3,2022,,HTOX_c,CTUh,238.68273238211722,Paper,FR
3,2023,,HTOX_c,CTUh,225.7619881029162,Paper,FR
3,2024,,HTOX_c,CTUh,216.88777269471908,Paper,FR
3,2025,,HTOX_c,CTUh,154.79071039004498,Paper,FR
3,2026,SSP2,HTOX_c,CTUh,163.49092919607264,Paper,FR
3,2027,SSP2,HTOX_c,CTUh,159.8608967143193,Paper,FR
3,2028,SSP2,HTOX_c,CTUh,156.19690169816724,Paper,FR
3,2029,SSP2,HTOX_c,CTUh,152.51449290234416,Paper,FR
3,2030,SSP2,HTOX_c,CTUh,148.82719365085035,Paper,FR
3,2019,,LU,Pt,961421850246.0178,Paper,FR
3,2020,,LU,Pt,887199585907.5656,Paper,FR
3,2021,,LU,Pt,998740794605.8558,Paper,FR
3,2022,,LU,Pt,987481574720.194,Paper,FR
3,2023,,LU,Pt,934025688824.9548,Paper,FR
3,2024,,LU,Pt,897311159381.478,Paper,FR
3,2025,,LU,Pt,640402315335.1133,Paper,FR
3,2026,SSP2,LU,Pt,676396983576.2672,Paper,FR
3,2027,SSP2,LU,Pt,661378761874.2108,Paper,FR
3,2028,SSP2,LU,Pt,646220029894.7043,Paper,FR
3,2029,SSP2,LU,Pt,630985116165.6235,Paper,FR
3,2030,SSP2,LU,Pt,615729969574.2042,Paper,FR
3,2019,,WU,m3 water-eq,43964516770.04403,Paper,FR
3,2020,,WU,m3 water-eq,40570433325.42134,Paper,FR
3,2021,,WU,m3 water-eq,45671061461.87582,Paper,FR
3,2022,,WU,m3 water-eq,45156192612.83299,Paper,FR
3,2023,,WU,m3 water-eq,42711727478.93009,Paper,FR
3,2024,,WU,m3 water-eq,41032821861.16307,Paper,FR
3,2025,,WU,m3 water-eq,29284728992.711212,Paper,FR
3,2026,SSP2,WU,m3 water-eq,30930716334.39212,Paper,FR
3,2027,SSP2,WU,m3 water-eq,30243953432.43879,Paper,FR
3,2028,SSP2,WU,m3 water-eq,29550765186.139748,Paper,FR
3,2029,SSP2,WU,m3 water-eq,28854093251.79484,Paper,FR
3,2030,SSP2,WU,m3 water-eq,28156496096.106823,Paper,FR
3,2019,,FRD,MJ,54110174486.20804,Paper,FR
3,2020,,FRD,MJ,49932841015.90319,Paper,FR
3,2021,,FRD,MJ,56210537183.84716,Paper,FR
3,2022,,FRD,MJ,55576852446.56368,Paper,FR
3,2023,,FRD,MJ,52568279974.06781,Paper,FR
3,2024,,FRD,MJ,50501934598.354546,Paper,FR
3,2025,,FRD,MJ,36042743375.64457,Paper,FR
3,2026,SSP2,FRD,MJ,38068573950.02107,Paper,FR
3,2027,SSP2,FRD,MJ,37223327301.46312,Paper,FR
3,2028,SSP2,FRD,MJ,36370172536.787384,Paper,FR
3,2029,SSP2,FRD,MJ,35512730156.05519,Paper,FR
3,2030,SSP2,FRD,MJ,34654149041.36224,Paper,FR
3,2019,,MRD,kg Sb-eq,52902.35809142661,Paper,FR
3,2020,,MRD,kg Sb-eq,48818.26867179821,Paper,FR
3,2021,,MRD,kg Sb-eq,54955.83769313629,Paper,FR
3,2022,,MRD,kg Sb-eq,54336.29770445288,Paper,FR
3,2023,,MRD,kg Sb-eq,51394.880867503794,Paper,FR
3,2024,,MRD,kg Sb-eq,49374.659272498415,Paper,FR
3,2025,,MRD,kg Sb-eq,35238.21785386679,Paper,FR
3,2026,SSP2,MRD,kg Sb-eq,37218.82899577953,Paper,FR
3,2027,SSP2,MRD,kg Sb-eq,36392.449459912605,Paper,FR
3,2028,SSP2,MRD,kg Sb-eq,35558.33832837695,Paper,FR
3,2029,SSP2,MRD,kg Sb-eq,34720.03528650039,Paper,FR
3,2030,SSP2,MRD,kg Sb-eq,33880.618928831835,Paper,FR
4,2019,,GWP_100,kg CO2-eq,1683540664.9705665,Paper,FR
4,2020,,GWP_100,kg CO2-eq,1553570454.466193,Paper,FR
4,2021,,GWP_100,kg CO2-eq,1748889669.0393674,Paper,FR
4,2022,,GWP_100,kg CO2-eq,1729173709.256982,Paper,FR
4,2023,,GWP_100,kg CO2-eq,1635567393.0872042,Paper,FR
4,2024,,GWP_100,kg CO2-eq,1571276776.74898,Paper,FR
4,2025,,GWP_100,kg CO2-eq,1121405072.6349535,Paper,FR
4,2026,SSP2,GWP_100,kg CO2-eq,1184435143.868097,Paper,FR
4,2027,SSP2,GWP_100,kg CO2-eq,1158136816.0898323,Paper,FR
4,2028,SSP2,GWP_100,kg CO2-eq,1131592441.5154886,Paper,FR
4,2029,SSP2,GWP_100,kg CO2-eq,1104914665.4865136,Paper,FR
4,2030,SSP2,GWP_100,kg CO2-eq,1078201459.8004045,Paper,FR
4,2019,,ODP,kg CFC-11-eq,133249.40064891856,Paper,FR
4,2020,,ODP,kg CFC-11-eq,122962.47796729486,Paper,FR
4,2021,,ODP,kg CFC-11-eq,138421.66396655198,Paper,FR
4,2022,,ODP,kg CFC-11-eq,136861.1790439814,Paper,FR
4,2023,,ODP,kg CFC-11-eq,129452.39719148356,Paper,FR
4,2024,,ODP,kg CFC-11-eq,124363.90347543322,Paper,FR
4,2025,,ODP,kg CFC-11-eq,88757.31779004991,Paper,FR
4,2026,SSP2,ODP,kg CFC-11-eq,93746.04148970696,Paper,FR
4,2027,SSP2,ODP,kg CFC-11-eq,91664.5732558619,Paper,FR
4,2028,SSP2,ODP,kg CFC-11-eq,89563.63083360475,Paper,FR
4,2029,SSP2,ODP,kg CFC-11-eq,87452.12991148765,Paper,FR
4,2030,SSP2,ODP,kg CFC-11-eq,85337.82479183818,Paper,FR
4,2019,,PM,Disease incidence,127.56343364534688,Paper,FR
4,2020,,PM,Disease incidence,117.7154705586719,Paper,FR
4,2021,,PM,Disease incidence,132.51498813866573,Paper,FR
4,2022,,PM,Disease incidence,131.02109162652022,Paper,FR
4,2023,,PM,Disease incidence,123.92845445418463,Paper,FR
4,2024,,PM,Disease incidence,119.05709497833682,Paper,FR
4,2025,,PM,Disease incidence,84.96989977674536,Paper,FR
4,2026,SSP2,PM,Disease incidence,89.7457465838382,Paper,FR
4,2027,SSP2,PM,Disease incidence,87.75309795922959,Paper,FR
4,2028,SSP2,PM,Disease incidence,85.74180614126169,Paper,FR
4,2029,SSP2,PM,Disease incidence,83.72040637166535,Paper,FR
4,2030,SSP2,PM,Disease incidence,81.69632206417162,Paper,FR
4,2019,,IR,kBq U-235-eq,130282809168.7942,Paper,FR
4,2020,,IR,kBq U-235-eq,120224908884.53505,Paper,FR
4,2021,,IR,kBq U-235-eq,135339920056.35045,Paper,FR
